time,ppg_data
2025-02-14 18:14:27,"[1672.9695333422503, 1986.5196553719618, 2216.113184415829, 2493.918122733051, 2806.8106653586556, 2846.5604560478023, 2516.249915114878, 2109.589100760952, 1816.209120716534, 1559.8247375471844, 1339.6201571845245, 1244.8592064620648, 1217.5792816009798, 1144.5399528706253, 1046.1488806896825, 1011.7706414282894, 1072.2017060977037, 1184.4196269738184, 1310.4166373545024, 1470.119696095914, 1677.319484473341, 1904.2246625957316, 2123.3212574035683, 2350.916611836757, 2646.116401149444, 2921.029280345342, 2883.24636564336, 2460.6434007928774, 1959.5965476723031, 1591.618456459412, 1309.5231863371719, 1112.1467476792704, 1045.0223813606967, 1025.4957906296465, 971.9356303879786, 935.9019601730683, 975.392615278263, 1073.5447197843982, 1216.1340349288685, 1398.8621242113222, 1597.258858571863, 1825.6783311215577, 2099.0083124430876, 2366.5272579970588, 2652.985103027816, 2981.696502913906, 3071.4518838744675, 2664.5019846946175, 2064.637542241032, 1724.2847554001344, 1596.8337485745558, 1439.6365394486972, 1306.0076781284652, 1297.4818055292226, 1300.7177484706763, 1238.807614611777, 1200.3543490100606, 1250.2334178915248, 1362.8335035817054, 1506.458594804575, 1673.795693635549, 1881.6760286742272, 2126.9791293533235, 2355.8273266158517, 2594.3444944620633, 2867.258504521744, 2908.1774834608004, 2473.592701048884, 1810.635041041505, 1274.1700168698114, 882.6274566705758, 572.2001959353911, 391.0804651505164, 317.68058227808547, 248.06650236350606, 174.1571711653471, 178.87949270609806, 289.90779234106003, 472.95899654107916, 718.3376796012442, 1009.5299108411571, 1318.4586323171898, 1667.086160681808, 2053.7465519425987, 2473.5510129698164, 2957.59435114887, 3312.285955625516, 3213.7210303277834, 2737.341359365554, 2269.979505577941, 1996.063499805234, 1871.8224206888535, 1874.3646042866021, 2015.7243337210807, 2226.299823746451, 2406.2743978197277, 2578.4667320706967, 2807.3006553248147, 2956.2332000733954, 2800.6227994066658, 2508.0180059194245, 2545.9194157072834, 2826.8143646620356, 2733.712688888596, 2243.645657499581, 1929.9255005196203, 1893.0341316480747, 1705.8929634336498, 1173.6077837220764, 570.5895082527868, 201.50741265043052, 38.40820643423399, -16.304338343877134, 66.14409757960289, 185.7342711212193, 199.41706165233177, 208.9288288190087, 333.6013950215993, 489.97275588860884, 639.6522134719257, 875.6532208909048, 1194.0812650750026, 1507.460967585664, 1831.3809603804043, 2223.8712402147, 2679.802239752486, 3146.386149520097, 3401.083390187241, 3206.375322510432, 2760.058264553223, 2386.7327542229955, 2050.451281741343, 1725.2060820366826, 1562.8471058857754, 1532.4061252404144, 1494.4279661626615, 1444.2664641650817, 1442.2077831719794, 1516.6136512958176, 1651.5841772651988, 1811.0123793073287, 1987.6772235468488, 2190.311362552326, 2419.01847025803, 2695.7068226301217, 2971.578960979671, 3003.0150037077133, 2618.855714595008, 2021.7031268413898, 1482.4959922466846, 1018.8231633633393, 627.5935499702475, 406.6551432988149, 348.4612258609541, 362.34924168605926, 421.4219925177588, 541.0371955033004, 739.1864276781989, 990.9089648725949, 1255.459712063815, 1604.7584336638224, 2026.2728718289925, 2292.357222561396, 2446.644956867056, 2780.2271258758647, 3124.305330116747, 3044.633106138016, 2565.268155685179, 2036.3850180766015, 1631.8709522294212, 1329.6617900436138, 1135.567149531881, 1060.8321316923543, 1014.1540210983663, 955.6016962612612, 978.5429060868113, 1111.5154186594439, 1286.8820029469687, 1496.2548470480704, 1765.8320563970706, 2049.8311530190886, 2309.126806981358, 2637.4912063406473, 3055.3280731129157, 3245.703251829506, 2940.23357264669, 2365.5271633199986, 1848.4274822591028, 1429.222008515291, 1110.1935485272707, 944.244191837977, 874.3140492604622, 816.1024722192798, 774.2089408412251, 796.0366695047908, 913.7452224110066, 1113.6310133115053, 1347.2016420886303, 1604.4883227518603, 1911.9802895372718, 2233.775731116529, 2550.260135879759, 2930.0643362216915, 3209.7955881407743, 3017.833181154605, 2429.7510393261327, 1891.0912859992852, 1477.2977225179172, 1038.4493886015252, 712.24298908142, 630.6226093203484, 632.4550674229724, 608.2302725096147, 648.7996718471131, 782.6836243150159, 966.2561128219149, 1252.3681016020703, 1656.4601484390673, 2039.8490139042972, 2324.6674033261097, 2628.0973190327295, 3037.1795993122587, 3333.515386217052, 3195.858282984276, 2646.4255758876525, 1970.1717055626314, 1392.5434311734725, 1039.8137669949772, 909.77593007187, 875.4577661841827, 852.3182430024823, 847.3428362859779, 879.4317843108402, 964.2958506016197, 1118.0698399787025, 1313.5885500270692, 1530.041051334189, 1838.9843381878031, 2258.486684897168, 2668.629463483927, 3037.905976503634, 3366.1556897151377, 3372.627309481969, 2826.4965521057784, 2060.9170437274706, 1523.2767662031242, 1198.6367846426733, 953.5354816539356, 829.6683720250253, 803.7585958311697, 783.412911542804, 772.2355049400907, 812.1203092551505, 918.7199536734296, 1094.57903680752, 1306.9209564449716, 1540.0812172020082, 1857.4554795165532, 2260.5019148833076, 2664.3692779640073, 3047.748140921676, 3300.2233100821663, 3177.1830665490934, 2670.3988062283424, 2038.0636188001486, 1499.0798209842392, 1144.012997416199, 959.0443391979252, 867.6837245870756, 802.5824820711259, 748.4666994804746, 738.8193438733686, 769.9223757310486, 843.4538839816327, 1060.5526354443114, 1402.3356235096167, 1691.83331949097, 1922.3251272645978, 2183.624536796482, 2447.3385248235872, 2728.6764982804125, 3025.7251669587645, 3088.814635036567, 2729.245500177124, 2169.897551563828, 1716.9440333127427, 1401.730639084009, 1174.982774720464, 1056.1027067294135, 1000.8571754806538, 934.9257615947809, 870.0607921567145, 851.7994602323804, 894.3359847837941, 988.4376625144611, 1122.9911629063674, 1291.4674070137967, 1475.0507191579575, 1653.8772293844765]"
2025-02-14 18:14:39,"[1100.6734299617276, 1428.6767377719339, 1322.0345445929386, 856.351317522805, 419.2019203034614, 167.29553351710888, 28.929997582895567, -12.28082518476208, 29.666139393372305, 74.1469737603129, 96.85058341061006, 146.45623924173833, 260.1824061837474, 447.98015839163827, 691.388341705165, 949.5374036350975, 1206.3711493998417, 1460.0856298296476, 1713.1844584601256, 2016.8317378529923, 2346.3715472806844, 2459.0892483412886, 2175.57548066051, 1688.6562451885975, 1281.6633934388312, 985.1630098969099, 753.5773320031105, 636.3499465968798, 619.101138535888, 600.1506624964218, 562.2666958802336, 566.8332454628361, 630.1939576383979, 729.0795669118545, 868.4019011669086, 1057.6402518756774, 1263.3448205879474, 1466.2976249463109, 1696.7111030945553, 1947.578408525822, 2139.898698478706, 2161.993120411449, 1931.6982242972665, 1523.1379741431226, 1137.1193888549824, 875.2802138153595, 708.1813557298287, 615.5390897059335, 582.1820048080564, 561.9747664908762, 545.7964285477697, 579.815011791346, 686.7781475224697, 802.9971753258703, 858.5776850102436, 919.3134619992296, 1093.5693873176256, 1338.9209600120992, 1573.8212673645996, 1834.390534258386, 2070.735060909536, 2042.354290998813, 1678.1750571636678, 1230.2228544772695, 904.1964128840411, 682.5472038713061, 534.9842063389532, 473.8050608322386, 460.14353154523246, 451.0681792949737, 452.31781545039723, 491.7604535924081, 593.8751534672851, 742.0650748850045, 902.176881667281, 1095.1915168114988, 1336.7004700020868, 1568.280043776767, 1783.851636770316, 2061.7254483315337, 2320.8304587958346, 2298.45671705348, 1926.993471413801, 1453.2340510463769, 1095.0644376608411, 848.8562688056838, 666.5295117512114, 573.6252873278895, 555.1452902837608, 526.2296050586958, 480.880470680421, 501.73913911465, 591.9376562191205, 692.9844571368943, 850.3014005367311, 1069.8333319842538, 1193.0750366655056, 1238.9539685585225, 1408.4593169221432, 1671.8132040331438, 1917.9584101431358, 2142.599043888762, 2174.9334417429136, 1851.7366281266807, 1386.598485221264, 1044.303957230341, 804.0655998586928, 611.4847407655188, 521.790910313474, 509.24364281444105, 479.7947247054551, 442.5411957515987, 459.44315679322347, 528.277668786614, 636.4594828912439, 795.4673671785604, 984.5020302259846, 1173.5585719228561, 1365.664933715499, 1580.4505644202836, 1838.2523037803207, 2078.83738742414, 2106.4949549703842, 1817.641007474154, 1401.9205843783707, 1084.53100978847, 871.1966699007646, 719.6763544257251, 649.5482048262783, 623.9204873161125, 599.985334950063, 597.8583592032495, 610.5779447683454, 645.9727593808449, 751.6818385022182, 867.5708934488717, 964.2339632231354, 1197.4810386149052, 1566.4562759787887, 1874.4920225884243, 2086.03820265389, 2150.102222977066, 1902.0693773146304, 1460.9853504614318, 1096.1686802871175, 836.8501096229861, 650.9188137879394, 589.5124695271111, 601.9524651064777, 586.0025058978654, 561.9009099465943, 584.0184353399213, 649.0387308170912, 762.1895819101267, 921.532241433521, 1089.3629950706304, 1261.3121190226066, 1448.0001198626287, 1653.0423820388032, 1913.2951520400406, 2157.811242850599, 2145.292222775817, 1802.0715757976561, 1374.0796256398412, 1062.64169598094, 838.6754734176836, 667.6943197035553, 574.9602730236461, 531.1305675838037, 506.31492986858586, 516.227446472184, 554.8284887677082, 620.0816675755658, 735.7970067896705, 888.5026874974711, 1060.8763866341064, 1267.4259631817215, 1474.3534456077668, 1669.785728097112, 1945.8336234795368, 2210.6932144072143, 2144.212767157832, 1719.8937442752108, 1258.687159733361, 929.5363559984067, 690.3384678500216, 534.408060149894, 476.8159251913137, 467.3054098368657, 448.51235230878535, 429.46597616019335, 456.24453142447044, 543.7041211920251, 670.5205339446281, 829.5019295066973, 1037.5109848980846, 1281.65897256372, 1519.334541682404, 1763.1354274574478, 2044.611084054441, 2219.791200735351, 2064.1446733931866, 1652.5344342148924, 1265.479610073535, 981.063932378936, 758.183024769422, 636.1255334896749, 604.2471420168968, 594.1532317381892, 587.3799716406409, 595.36835967887, 659.0997530843805, 794.3379507901201, 953.4284035831702, 1144.131959930049, 1381.4921087292419, 1595.3759163783297, 1811.9272880010917, 2100.5801709332645, 2246.97481181338, 1992.8081913365374, 1498.3405933104482, 1071.464280367805, 760.5643143258379, 530.9319116824258, 431.2676965904187, 435.37010976077727, 426.23389340080814, 387.2761823114114, 406.68744040458785, 501.53695026812375, 630.5094036159605, 808.4355902024962, 1039.68241017507, 1287.9856044399846, 1559.8173476506117, 1878.8232034823995, 2232.0715515152615, 2478.178721762228, 2358.114816480028, 1877.7164499478345, 1371.544550402648, 1005.3044590119176, 716.2285997082264, 526.6438470961872, 466.20851394861006, 446.5031056677208, 413.7584802782807, 409.8962230102826, 472.969950265404, 593.6997929211252, 747.3355237044772, 927.7520921662215, 1137.7059766595107, 1362.2884236712496, 1608.911238012191, 1921.002559092754, 2211.182090367878, 2209.099567244208, 1818.5758434526963, 1311.7506447021628, 939.5528565280359, 677.3394929354685, 477.3953067874495, 390.0912035100023, 390.244587740179, 387.70787823547016, 390.69043465360767, 460.0613626600417, 591.1689953826773, 756.8984866045722, 957.126715314852, 1190.2662224634041, 1433.1781216094155, 1680.6679092496393, 1986.6596155045527, 2287.7487837128265, 2295.0171956049157, 1905.1807901099287, 1423.1355920516205, 1094.214328520839, 880.9273418233051, 750.9696010124744, 714.3875046290889, 706.713393195752, 702.3713721681534, 740.6357357513059, 819.7788892658255, 934.9174076368479, 1103.8280832164867, 1309.0888499630532, 1526.6614255568786, 1765.617086354463, 2049.0888704764698, 2310.723372743965, 2308.302862184073, 1906.9382105276284, 1360.2850955289916, 931.0429541067749]"
2025-02-14 18:14:51,"[850.5780528948004, 742.5390563687934, 670.5479348776289, 611.7374948382112, 564.6499258229844, 570.6941916416122, 649.9526207951924, 778.416336438289, 915.7071875598584, 1106.1831775088754, 1437.665973887464, 1849.2217275755902, 2243.1289593271385, 2504.313629915426, 2310.2398543018653, 1633.4687885739754, 993.348063262101, 627.6445374094628, 339.78017389535137, 120.57534517972852, 51.98437155902798, 39.579096719211975, 8.820031355954939, -3.7441158747501504, 64.4763290690455, 221.50061848830455, 373.54551453136554, 480.3413202081396, 655.2136306173684, 930.2784290225486, 1187.9119106831572, 1441.4049740308242, 1772.418683754755, 1966.2797339283065, 1738.8300380407463, 1245.3874596592432, 838.3971413491502, 565.0979232141763, 336.8681102405583, 222.956686220905, 250.5417920396061, 283.40617949449165, 274.3451576130401, 320.76385144256756, 453.5220564305147, 623.3263430702107, 819.9537179868506, 1041.600262440966, 1273.7792655339863, 1558.4718845650302, 1860.8199513175919, 1922.3768263053137, 1582.3941029112107, 1069.7406103559456, 671.803677444688, 416.11654696493423, 249.32203324282023, 179.06536403249595, 169.8142256841336, 166.15439681272892, 190.12202185042588, 275.5650391175782, 418.5906578005436, 622.2711359770901, 884.8159089788853, 1164.6408184748927, 1429.680702700246, 1740.6123713789523, 2100.871060300542, 2220.875006144988, 1852.3412536717233, 1250.8380646539388, 795.9571548084577, 498.4705365222095, 267.0111787107443, 153.8299344690913, 145.62854361761038, 139.64829166902553, 135.55701489066405, 199.25114034000865, 332.76035481746186, 498.8052965847189, 694.6445976319733, 940.1378102407807, 1209.1200704100108, 1483.3618885293336, 1808.9891552682036, 2065.8103518690423, 1949.7202302666446, 1461.8310550655901, 956.8525540051863, 606.283808503364, 337.52247040977716, 162.3077820375771, 121.70430556247629, 128.38153988953718, 107.81051107715473, 106.24079984906734, 181.48805966219084, 327.01935345207824, 513.3739705376031, 725.8942259319917, 961.1921494091891, 1210.39180654515, 1491.299260917206, 1821.6674881033907, 2030.1368911102609, 1857.9471461074722, 1387.3239380738828, 945.3457997071156, 641.3387277393185, 428.2348380572168, 325.8178635628002, 313.1167902065466, 311.4534126318431, 305.11642680347154, 329.8649085321806, 422.1982826627902, 577.970437274107, 760.8817276207009, 965.3952946128643, 1184.330195032113, 1422.371045352882, 1726.715847824899, 1970.3198005266252, 1860.148598463234, 1396.2120594635167, 906.2427567212455, 553.8705534424944, 278.28518926587185, 107.25751686308092, 93.18261575918586, 132.8732026930477, 138.1238025928933, 158.97615289447674, 244.02989497933982, 384.5566411061756, 565.7659738550727, 782.8975842657968, 1038.4555414001236, 1302.8215783663115, 1567.304132248643, 1887.841158690992, 2138.486191479476, 2020.3192883391562, 1554.3615122486947, 1071.7805197770836, 714.4079967538288, 440.69488279649556, 281.1517671744739, 243.62071408407655, 228.11381989267807, 179.3934658555695, 156.23918399938339, 218.58226848985748, 345.41688970482943, 488.3320610895268, 661.1872079611758, 903.2324727978389, 1169.4435230865909, 1426.4788878652403, 1749.5807870835777, 2040.5968564261805, 1975.6254425225234, 1532.167669536025, 1056.5340918188153, 713.5895644869852, 438.0867441315488, 254.74780011207656, 197.231219288656, 184.85838641708585, 161.17560494565078, 152.70044904959127, 208.5307839988959, 340.75488216579134, 510.7235421212201, 714.4075818195269, 970.9586446069642, 1236.5140096902567, 1512.7938895814711, 1814.6464412007408, 1918.0320745814765, 1599.422675739676, 1058.9391128047669, 637.7963162063963, 403.9458309128433, 297.3550755607164, 293.75431246387666, 335.09951178397677, 367.9976200055547, 412.50834419079376, 497.5177772313448, 619.3436682680792, 784.8845812225485, 997.9309762607414, 1220.5728351485814, 1465.2333893624545, 1777.2752698046656, 1980.0456519925997, 1795.0099676440564, 1309.5474286474828, 855.2216172284922, 540.6792580324059, 322.93160719428454, 222.30697088526483, 213.53002561159417, 215.08062017704992, 227.00247889207253, 288.82047900063185, 399.77195435351376, 558.3214908616667, 765.9333476110926, 994.3701555616994, 1233.0987090191434, 1535.7629283262825, 1873.380855827761, 1977.449637618864, 1651.3338262679272, 1125.034703571389, 708.1765935988493, 422.9550196261048, 238.27111669256567, 188.22717967858432, 208.61192346354346, 214.1230880984558, 231.56018323180888, 301.43476836809964, 407.8612826115583, 561.8335233157404, 795.2643157297873, 1062.2384191554574, 1313.330207801048, 1601.024758766132, 1891.4566829132518, 1922.8817381537226, 1543.5183486532228, 1001.6968782207612, 625.59361357274, 453.8912648014647, 377.1152241714168, 354.028155501239, 365.10475202211785, 374.7394241220778, 380.8032630681362, 414.8132385444798, 485.58322131177624, 575.9752570679059, 716.8397740562851, 941.0609132197633, 1238.8507310425503, 1597.9181604967716, 1817.673455866362, 1602.8559019883648, 1119.5479567354366, 798.5583748283788, 662.9433278749185, 540.7279271771935, 469.9736602915491, 487.6007463828378, 520.9439484115467, 528.3985175039952, 530.0398438306904, 582.8934368253931, 700.8355172895091, 851.9437400086729, 1040.719681036389, 1242.5953146190325, 1413.643220261425, 1585.7062652976833, 1704.60180080822, 1575.5560351737604, 1174.6557808731918, 713.3602161616901, 349.8764999804082, 125.7469588211477, 55.9907612184503, 70.30676983849241, 67.68497884034264, 69.33823985716936, 141.4364938764478, 283.0737559659091, 486.1424088337094, 746.455365960027, 1024.4157581699171, 1338.7175182424853, 1738.2635429555546, 2028.624492723808, 1888.9933232550266, 1395.2658255628553, 930.9078518920301, 630.1376803690554, 423.4902288211705, 344.7103854175948, 389.9322162897464, 433.2171108947333, 453.9879851694664, 551.4374014807044, 747.9010705404457, 982.6476432736735]"
2025-02-14 18:15:03,"[860.0256832318538, 1121.2498964592564, 1436.7648456719298, 1795.794814147369, 1926.1155462386314, 1587.849152644282, 1019.5095897480503, 582.7396169360788, 299.7851041674428, 117.75313285353434, 90.08115146734315, 152.7776720828847, 181.715921583012, 203.25274813422698, 300.96515566251946, 467.5036699834796, 669.6865170138664, 918.6040210598123, 1187.3806045862345, 1446.4283685691942, 1785.0745371405162, 2141.736632557021, 2144.679903467818, 1685.3480697354294, 1137.5205932094284, 753.3951695381552, 496.4949847999527, 365.01921618217773, 351.77166869633015, 358.27846602103943, 354.63904081650446, 394.2593032128774, 503.3820705479524, 668.9316417490309, 878.185780653143, 1126.1768761777867, 1380.1764896858508, 1647.7803159948098, 2015.1610155057483, 2341.30858870177, 2241.1073750971336, 1704.1251858827593, 1144.5416032658932, 750.5730196293543, 447.51194898332227, 262.51104186627174, 221.5257285187978, 224.73716203286097, 218.04476469361282, 239.4458691708311, 322.6586305725863, 471.052973453443, 668.7301799048719, 897.561180855592, 1141.7133997848546, 1390.3297040549915, 1692.2490071407892, 2058.9533355393382, 2234.5164661806784, 1943.9496507992328, 1372.1300831157023, 888.4543967342591, 553.2791742937345, 312.64752499381837, 206.21659809847688, 200.3296197953157, 198.62220578423478, 186.70589768612592, 218.31562852124136, 324.6124364684716, 482.8189464048241, 683.8704210335108, 946.6994302413539, 1229.9260477224889, 1469.4584492019787, 1715.9153940938374, 2011.9005578598567, 2136.4478773285473, 1859.4931570561912, 1374.4077362025068, 997.2989337149263, 732.4970073398792, 519.8272069965067, 433.94822773971174, 452.44403093210633, 446.9458779308376, 409.369091817753, 430.4105085084609, 533.9022259084852, 681.6492871080652, 860.0027630870104, 1063.5997900149341, 1262.0231137881824, 1468.0635350084108, 1726.931663698966, 1915.5172669389244, 1790.0582376282414, 1374.2362527510518, 954.9880298847937, 671.5981765765968, 478.6794800276881, 385.48998486801713, 411.43086374141967, 463.57760056085226, 470.4202971114613, 501.1211475892914, 621.2717244239636, 747.5074096870045, 788.797058952991, 835.6005645591897, 1008.2576855184238, 1257.92198615038, 1519.4594617785467, 1790.3735191039527, 1922.9557512649212, 1714.522242849479, 1260.284935854057, 852.162888300311, 582.3300757225452, 384.49735360644036, 286.68061089582636, 303.3268625717518, 336.8954109371166, 360.49841038386717, 431.57548386727177, 560.2734595176573, 727.0715394006296, 913.0966805493584, 1098.2040406941305, 1277.4212730108306, 1447.4855523018227, 1625.9235499910756, 1818.4006917907711, 1890.4241656024888, 1691.3942784488381, 1321.8681327183385, 993.2196021095609, 750.8973965561619, 575.6430527390578, 507.9186022006553, 516.1880128085677, 497.51885920496875, 460.668711407812, 496.5540599170041, 605.8818921770684, 732.8819335950474, 881.0594432697136, 1056.4766451952423, 1231.6414539300454, 1435.576932558496, 1644.8176400389793, 1651.1968138454154, 1363.2967181270155, 991.8459602526736, 710.7893754272303, 521.7979865047299, 435.307584136763, 446.6151676106148, 488.0796198674094, 521.1430966132344, 571.8838315591347, 680.5522136999792, 829.709622767288, 993.1422964284336, 1194.8501857452934, 1422.8137965456094, 1668.630017822627, 1927.288861521586, 1999.1098373673208, 1713.4357568367464, 1263.7178539377976, 875.9151652621755, 545.7150302841465, 297.65391293122593, 197.13158994083403, 181.2228632338854, 180.65617369585834, 208.84819960601772, 287.2567554591129, 424.01526690951255, 619.4040665876187, 862.7080934716231, 1125.0564309681085, 1391.8705428572327, 1713.0652917935347, 2052.461729448785, 2156.6114556839107, 1866.6662812713255, 1389.2412521143888, 984.6009655284033, 681.0253118265971, 457.0628706212483, 349.7558860885139, 332.2645474619542, 333.65761950337344, 336.0793979746451, 355.2663856362261, 405.9890190311836, 509.3881550084185, 672.2264753877581, 875.5398723478719, 1108.1217767390685, 1357.148513399567, 1624.8063860075722, 1950.5202242892044, 2214.9528578201353, 2126.2855019151057, 1675.421341527062, 1191.6603514414815, 831.4782383813837, 533.3518670048134, 340.13278059235483, 297.17243438292303, 293.211340242535, 258.74646826751723, 258.21051704760407, 336.22958400867935, 469.60517019052116, 639.4247985467774, 850.5361682436101, 1092.0089873151103, 1336.7956578015783, 1611.1585148150066, 1924.9101241812282, 2086.20002766588, 1875.9765570635677, 1413.2198749949403, 989.2757109846347, 686.0865143802799, 479.4297952483357, 404.36009243192836, 409.53563411644825, 384.762653588847, 350.80691663206494, 385.3236693733056, 484.40459717771216, 612.537982352249, 770.3431891429886, 969.038460045894, 1192.7106225502782, 1441.5297305635886, 1733.38807177952, 1932.7686494212685, 1794.8862273180107, 1348.8824521363608, 897.3408882331986, 590.5149578700318, 388.4881021680386, 297.17594518399835, 308.14243383143196, 330.12128381074444, 332.74606161114843, 366.71983134791105, 463.0215067162016, 612.1688676042124, 787.8742931755718, 987.9511243496707, 1221.9917150911258, 1462.1453089705783, 1730.8565366965413, 2053.403722100829, 2207.845044494223, 1952.9460952088239, 1457.6773119985905, 1035.839483756987, 744.8963867890193, 543.8492023565868, 456.93215553970094, 458.6452485369706, 470.43728957469904, 475.304836669369, 511.0256761277841, 605.3737929211072, 755.7693094262117, 932.7713606179635, 1124.2955154263636, 1349.8624520829321, 1605.3859382716078, 1880.7748378480046, 2142.0195765175995, 2205.9576757654536, 1902.5929229153598, 1382.7797401710532, 933.8506241327412, 623.2106788482693, 393.6395056192424, 250.1606155900074, 181.79461880207305, 123.49158762246111, 47.3738625911069, -6.485642657954145, 15.278258878804763, 103.19259054299437, 199.0476480686026, 289.7475636166031, 397.19227427165185, 514.7881026549542, 644.3930428687158, 802.3969861990136]"
2025-02-14 18:15:15,"[1027.243698084188, 657.8743100443685, 369.1361432396526, 185.63391437229495, 69.11754165741218, 23.46016015471548, 68.9208442206185, 140.12539656391277, 187.06797021963303, 257.22769599052765, 388.66344453147894, 560.0860961715293, 759.4963412021901, 996.8777378526014, 1243.3471431866542, 1467.5513252685337, 1725.7849667432633, 2001.163388583268, 2051.605525984168, 1741.2330567455647, 1290.7688593895284, 935.9782903041094, 690.5048426220571, 543.2455256259072, 506.99037811879094, 502.79760440435155, 466.9639586421928, 455.3012048090618, 521.3184904116794, 636.5668422734808, 770.4178881266167, 944.4749082503963, 1175.2302474874107, 1414.4482524759026, 1634.4400046092765, 1906.6954803965734, 2186.5456458645303, 2187.085362007233, 1791.3905367545449, 1285.9292259761241, 906.735558905034, 610.4565499633165, 395.2025672078255, 328.6160573008251, 329.2607853665977, 299.789211154897, 288.4063337112275, 354.9039336697348, 475.06014701011304, 617.0642116769435, 802.3402872690356, 1053.6456718562426, 1320.236902721971, 1565.1012784122208, 1859.3884826583212, 2166.107758904139, 2201.367496836059, 1827.207393960066, 1304.0681043849074, 890.4141771629297, 586.2401621664617, 381.98981921841937, 321.5391863014471, 323.29004108093955, 279.62539707324265, 247.3017019370459, 314.60906140091504, 445.6146275854469, 598.8523771410436, 795.5608427870332, 1032.0832761610113, 1273.2874350469237, 1512.6386496814625, 1805.3531537695621, 2135.8301085051976, 2242.136174765999, 1919.0656846886059, 1387.73768159768, 950.8333562990466, 635.2486166920683, 426.71754325349457, 363.20639433191616, 358.68065504212996, 322.33230785452133, 314.706458927275, 389.7046539361761, 508.41671392210935, 661.4205624149947, 881.5487006026589, 1146.945863594978, 1392.7542842572973, 1661.1785093658805, 2033.7762985183595, 2280.9940879369806, 2057.5781360639708, 1502.3329075915426, 1012.8626858925343, 673.2242568327987, 418.71133071024803, 301.921167918332, 313.1108854110481, 327.14163648071985, 309.7838245068292, 344.5325751842429, 467.4544643380751, 629.5000970197418, 809.1685678987017, 1039.1579777218406, 1311.0557936076907, 1590.170622789266, 1917.5812752121242, 2243.178743548596, 2267.070901787977, 1845.0967925596353, 1274.6941440594157, 842.003657535754, 536.8077441675352, 332.2773271341989, 272.9458041596765, 314.4081679572528, 360.77862567680484, 390.4907189557483, 450.69719748251464, 564.154717104268, 689.0969145003758, 821.9711594627836, 1026.5464237336305, 1286.3375072396768, 1568.658569359151, 1925.8303926320255, 2160.1317912673157, 1902.6289024876678, 1386.4667129216677, 1181.9189168146765, 1161.06870572447, 901.5480060949576, 556.8353539528703, 407.60173232813077, 384.6677098655507, 364.3326570972797, 338.11643791373115, 352.7912852420503, 443.82337298497487, 584.1877229789427, 758.8925587700701, 985.9511515701874, 1240.6996753627316, 1501.9807935751978, 1806.0173920408538, 2112.791390274945, 2195.204675190329, 1876.6310392715122, 1334.151893124816, 884.420023880353, 602.313799727305, 427.9238251453552, 364.29943789258016, 373.85257965355595, 373.1051215214071, 368.14899536135886, 417.1882116771957, 536.7962829624842, 716.5809146081745, 945.1875336386179, 1196.4647804325136, 1456.8928427461726, 1775.2480007635427, 2110.553448599295, 2172.4619679808957, 1783.1035342164864, 1221.0922636769644, 800.2966821755356, 517.5493918335201, 339.9175650603148, 301.9920859255798, 325.2073032003267, 322.1869101564175, 329.74070368415494, 406.7964233451837, 553.0909935108675, 749.3678512660669, 997.8441664178944, 1281.6933240503508, 1560.7253707262716, 1875.995623881619, 2234.741826758008, 2373.255520393145, 2055.3345472276324, 1484.227452746158, 988.1597659368509, 629.964829010236, 387.00787726535646, 281.590264375018, 260.0221450237635, 247.97613066077656, 253.81098195443997, 312.7363520205116, 441.66412562277947, 628.7234694776571, 839.2596809818599, 1081.1237326549806, 1371.991069920124, 1683.4696181853483, 2020.1172936522275, 2298.292848173439, 2221.9711035990704, 1715.4887916248927, 1138.7726806325056, 744.0200692222448, 465.8796092996081, 282.7847245115436, 233.5611643266949, 232.77486781054586, 213.68263593655013, 233.4876604018948, 322.9836205757323, 458.5885471879657, 645.314052713641, 877.3033417050625, 1127.550169958949, 1394.62908848002, 1706.0244794240132, 2072.2860008345788, 2314.819166225167, 2138.8114343356083, 1602.4881742978255, 1089.0261907838567, 754.68644103801, 516.4235550024314, 377.00876245853954, 344.6398279237027, 333.55722081154966, 323.13500283510916, 368.8547904885735, 482.1884323766294, 645.6857642035937, 862.9180326297038, 1129.2990899641723, 1402.0002107342511, 1673.9386752717082, 2013.5090998551052, 2317.3561661452613, 2244.1886158314032, 1727.8649778967524, 1134.9433967318075, 708.7059537321857, 403.3458701234954, 214.6856743104405, 172.7110231597942, 188.9357188544152, 186.77305243145543, 192.1645541601813, 252.21810372870914, 390.32427266818684, 598.5071368615206, 864.2354544842595, 1175.8057774451163, 1478.239779044142, 1784.5216403545537, 2171.7937981420337, 2452.096811008556, 2289.370499104687, 1751.7002250978658, 1199.490569167453, 779.0466220050696, 477.40274047461617, 334.46899770800815, 326.8018306738727, 343.4790791325122, 343.1917144230931, 365.75782573935794, 452.3964927607234, 616.4967915777922, 837.6737616683047, 1096.5552194730233, 1388.496194883116, 1679.2338603899102, 1972.5652474403041, 2337.142814533904, 2633.0308998680066, 2518.554868997295, 1976.5910451340437, 1357.1845818150668, 874.7102882793722, 541.3247201966067, 362.51484200915183, 282.0723678712352, 191.68587776708432, 80.45476526168181, 10.253401592058708, -4.352583581814088, 26.555686964554752, 123.30583283293231, 266.1449866109126, 386.35510027547355, 510.1459306335927, 702.5868701663126, 836.7918674838913, 784.5622608958782]"
