ppg_data
936.7932713506489
1102.8225765327086
1283.7605889012225
1495.5819069857266
1719.2764534148187
1770.7437333865378
1524.064889513927
1168.0806395525237
916.2068357524771
746.0018180486543
623.7185904430498
595.7189751338327
614.9480488771844
600.444583186758
575.7288542770223
595.6246412888589
686.2007590114113
850.6506372070708
1042.5244405497592
1220.926481500091
1429.2220168468893
1682.8180156627002
1801.87883377613
1585.9795927853777
1182.1658732716585
924.9273545504097
817.1753892442283
644.0175432689019
443.79026868501694
379.6924097997088
413.05216519529233
425.6222377509265
420.56703071807635
466.2695623020453
584.563303158948
752.0950676040628
947.2235035287052
1154.5019906237962
1375.6407856150663
1657.0760544037003
1967.2131355983156
2066.90923658041
1793.105230102254
1354.1150653166887
1002.2064878467019
728.4258603543883
514.4737448719551
425.5331676225485
411.5989675040511
383.76362808674276
362.44930021546554
399.48932817581385
504.2191533877749
666.2802433906669
872.5585881197957
1102.2498714520589
1353.1290054427309
1660.5583654449217
1960.400775468741
2002.4624215835897
1666.7760456674437
1195.2807157074083
835.1440524087973
577.8143470208765
394.66933127644995
329.6164018673991
340.5923784922005
336.7792958099956
318.33103503189443
348.9978063893881
456.75813657774694
621.5117273650342
815.3405158528128
1024.825579390219
1283.4963479753405
1602.34514365645
1791.407231851781
1624.5895592698157
1214.8576259978618
854.3689562248989
627.3932691546098
486.1606526219632
432.9916944365872
457.37512684379016
502.81702579606747
542.9320644331045
604.8609290860566
725.2495392962016
912.7300789083291
1140.5354018478893
1373.7562425477279
1644.6833523925802
1995.9590948466885
2247.8220843867457
2136.0637892793543
1761.0563823029006
1436.5707666580627
1220.9051635716291
1040.0934961521891
948.8457606819305
978.5557315852201
1110.5676438190035
1140.0336633705251
1195.0904681776917
1283.7395771518034
1427.6053414127555
1609.6454647545347
1790.6746596205921
2026.470594753602
2279.50135845096
2253.855484128627
1848.0098920424596
1380.2518272538753
1053.8819490170579
790.934701880971
601.5922052703239
552.6004742294508
560.9866212727635
538.007090985552
527.1871593543905
587.3046177075316
699.6527916263296
843.6959389813894
1028.8425515339109
1231.9361804548166
1452.689442940802
1734.9062733962646
1960.3860625361876
1882.2463672431936
1511.516310870558
1125.36139465155
871.5743482700021
705.4142644529558
607.8983199388473
587.617501507317
598.0025271524026
605.3232493800799
633.9070470271106
704.5184027672693
807.4093578034083
946.542386477043
1133.6464674607064
1340.3997211101955
1570.3999821131051
1842.0433328039567
1975.5772107643968
1764.5978065642717
1364.2372272733705
1054.0723971689708
858.4922282665184
724.5601311650328
681.5614874052005
702.5976685719061
710.3781173483035
707.0666698128505
749.1041449341395
846.2493293036349
983.9930875744271
1162.745574592517
1351.9524387098763
1559.3474183928147
1836.053551491788
2028.5839083100755
1890.4192036096435
1503.8744381610734
1135.9793679470745
865.3467045606602
674.3524024816147
582.753610955742
566.7372958980094
566.9479037727842
565.7351773668158
592.2553349722888
676.2718779406539
805.2728778016162
965.4404385273563
1177.5493927731954
1422.7254147215044
1679.459053739719
1979.215014890517
2193.858301942818
2078.6996554019056
1690.46124978442
1295.5691245038142
963.8612580495909
667.9071809789598
474.6790882247617
403.96546243695934
372.71203530936225
330.2219976866793
308.6941898600645
358.3341478417709
484.0462298184665
667.7649727361023
908.7826979283554
1176.0157985889932
1434.2801852324974
1741.6405437203982
2079.845343133916
2199.0801983607143
1965.8334739463237
1589.4806475191485
1268.2079523392256
1019.0799034524026
872.3268218168595
855.6387266856391
904.5603712417109
960.5231531902557
1026.8592845485919
1115.6678002844474
1224.7680923817602
1347.0329513007111
1462.8946933303519
1529.967601963659
1531.234364000611
1548.8877460363651
1632.7607625687565
1609.377435394531
1310.3655036832013
863.238302029537
507.01957122516774
339.55661182490655
325.25113425756103
397.25915893896
514.9896601964357
615.3455158669292
635.9307347711156
660.1280949944914
808.2013978426177
960.8158430057574
960.021009055507
975.6823967274777
1196.3003115669019
1486.9965017686504
1705.723171470985
1842.2203914474317
1792.868664735008
1491.0954155865643
1107.1642984545251
843.4568133279423
737.9969105953378
742.1322848736881
800.4027039315145
846.146669908872
846.9035010260791
835.5613912739744
845.0411615089358
898.4907033435547
1039.4312060079358
1254.2773974155125
1464.6059553788523
1632.771742641349
1775.5699971662098
1912.3657940378077
1950.1633287143
1692.4552187463232
1184.383715799327
741.9915765931925
513.1435098778081
439.01340878210317
471.95145846785897
534.4912439804878
562.3504548532622
603.7209343297199
703.2437446163954
848.5466042902809
1056.9252598192277
1322.3225856995718
1542.9219022241655
1682.1363797925717
1826.6209031548283
1957.1666939234092
1900.8784703709464
1574.908578794225
1131.2854696971215
791.63871952171
615.4427620125066
554.0904239864726
571.9666747048469
608.7287264763295
616.0943434534943
628.2091892806039
694.7431376468841
818.4060936386168
991.6369428483214
1212.6377819747001
1464.1027650472029
1772.148748614532
2154.180194556313
2395.5471317847932
2216.9769464104365
1705.3442700905125
1166.257957619125
739.0079558969551
467.498052335789
376.66760487120246
375.7105860523666
385.9194061870228
434.53994270409305
535.1261029454965
685.0478792126241
904.3816083223685
1172.4714165496307
1470.5947769504842
1852.475213174605
2275.1418582159718
2458.9146917797675
2181.200484824747
1589.9620149209645
993.9907146592968
548.8237867803332
284.8525055749891
185.69503666923265
176.43404304752528
188.0448154943598
226.28169404889127
342.1078503889528
552.8022174967933
829.9868889715119
1157.9436795302338
1518.4369394332743
1908.645699204412
2334.014585966541
2564.235280426592
2286.766997926225
1674.2597499248088
1129.5489222779001
686.917285160328
316.5718297938006
176.56040387944404
230.4746655977675
281.9422634679704
318.1090594006879
447.78769581755773
697.9834195432393
986.4752780633513
1290.3938604815999
1760.516892697075
2372.292137589453
2657.8287078545336
2281.299846910073
1560.611358412538
969.8768276979873
608.5050231642667
430.3127438765723
423.7382542953974
476.4630331718778
490.2445187225243
528.7902490828174
667.4735748208607
902.8424756574527
1215.5191359407072
1572.1117978916461
1977.2056534894325
2468.124987829162
2838.476384221967
2693.7687926526446
2020.9208956817615
1233.3050356248898
627.6246647602052
247.5083879907529
78.15782710648864
52.39420389097177
61.977080160698506
80.89737368731767
163.19447966248458
339.1470501498485
606.7204833414185
955.8026724754188
1337.409099280401
1750.3148208420432
2249.2428199720694
2610.2865337352728
2412.24212980345
1706.8495047815968
973.6257948128841
449.307689718775
117.32507097283337
-7.6502041304675
18.02162181069866
62.45535377790293
97.47811004891412
186.0266456577075
375.8278766190896
665.9839368052476
1025.2500391106057
1406.9022267603375
1793.3242697873989
2252.0660518796108
2697.1372979239213
2705.335643820798
2120.842036837838
1461.993854325101
1145.9624487763901
1022.5671493071169
954.9335441170995
999.7137704281893
1095.1757478807954
1179.906283099834
1296.7072563475658
1202.9239468823546
1457.5194571230813
1648.1373009514386
1846.2874462936245
2147.291843058359
2361.886473700284
2206.878519118875
1734.5065470306172
1204.7705393664899
792.8698841439796
567.3695209379378
518.3964063135295
559.4847157930426
589.677791583135
617.7513523660573
740.6013648939403
961.4054776147452
1224.0205483600414
1552.873638815461
1928.9964677924472
2249.58385399514
2500.3878237553645
2622.0760266998896
2392.6322636824325
1814.0185780414995
1217.2610449935914
809.7626319833972
575.5959718399129
496.7796200337567
503.8919127539316
488.46624450346417
490.64588822451674
604.1784352649959
801.0170253019512
1028.7411912695047
1303.7816723683657
1630.7868509819436
1959.310221884974
2234.8911680598508
2410.9354617381778
2382.91256200709
2036.8127213292369
1475.2599543724145
983.3029978103455
693.6811511937193
562.6316905371924
558.1148315356148
617.604274344826
642.4191968310097
655.3492499417817
780.4058176461588
1021.4426986339738
1237.162605703018
1394.7342963895846
1603.358177578464
1934.5067837322179
2363.2917984414175
2636.565391073034
2420.4542754060294
1843.5386453054175
1329.7041381776453
984.9567122507665
745.3911929545679
667.5252151013842
713.8739145106651
748.0280865911867
766.181242549286
828.7002357013375
943.923422478324
1122.7865233908285
1361.954756293338
1614.7963278558132
1895.3869008873457
2236.819164897955
2446.082804215527
2232.9228593512553
1685.8950630924242
1180.275442902493
856.6297182497259
653.9309686752279
585.8930221589683
618.6291897544918
634.8371297855388
639.5761580073049
707.1839941045621
826.8484341242415
983.0617468511339
1217.3254179688197
1514.9201994266798
1800.63660113359
2094.1102427715123
2434.7172901366093
2616.212082244685
2365.595796263128
1803.2843373449473
1289.1028167389195
940.2649343269785
697.5781990728767
571.0560189090966
547.9096021524874
